,country_destination_encoded,country_destination
1877,10,US
1878,10,US
1879,10,US
1880,7,NDF
1881,7,NDF
1882,10,US
1883,3,ES
1884,7,NDF
1885,10,US
1886,7,NDF
1887,7,NDF
1888,10,US
1889,10,US
1890,10,US
1891,7,NDF
1892,3,ES
1893,3,ES
1894,10,US
1895,7,NDF
1896,7,NDF
1897,10,US
1898,7,NDF
1899,10,US
1900,10,US
1901,4,FR
1902,10,US
1903,7,NDF
1904,10,US
1905,10,US
1906,4,FR
1907,10,US
1908,7,NDF
1909,10,US
1910,10,US
1911,7,NDF
1912,3,ES
1913,10,US
1914,7,NDF
1915,7,NDF
1916,7,NDF
1917,4,FR
1918,7,NDF
1919,7,NDF
1920,7,NDF
1921,7,NDF
1922,10,US
1923,7,NDF
1924,11,other
1925,7,NDF
1926,7,NDF
1927,10,US
1928,7,NDF
1929,7,NDF
1930,10,US
1931,10,US
1932,7,NDF
1933,10,US
1934,10,US
1935,11,other
1936,10,US
1937,10,US
1938,10,US
1939,10,US
1940,4,FR
1941,10,US
1942,10,US
1943,7,NDF
1944,10,US
1945,7,NDF
1946,10,US
1947,10,US
1948,7,NDF
1949,7,NDF
1950,10,US
1951,7,NDF
1952,10,US
1953,10,US
1954,10,US
1955,10,US
1956,4,FR
1957,10,US
1958,7,NDF
1959,10,US
1960,0,AU
1961,10,US
1962,10,US
1963,1,CA
1964,10,US
1965,6,IT
1966,4,FR
1967,11,other
1968,10,US
1969,10,US
1970,11,other
1971,7,NDF
1972,10,US
1973,10,US
1974,10,US
1975,10,US
1976,7,NDF
1977,10,US
1978,7,NDF
1979,10,US
1980,10,US
1981,5,GB
1982,7,NDF
1983,10,US
1984,10,US
1985,5,GB
1986,10,US
1987,10,US
1988,7,NDF
1989,7,NDF
1990,7,NDF
1991,4,FR
1992,10,US
1993,7,NDF
1994,7,NDF
1995,10,US
1996,10,US
1997,10,US
1998,4,FR
1999,10,US
2000,7,NDF
2001,10,US
2002,10,US
2003,10,US
2004,10,US
2005,7,NDF
2006,7,NDF
2007,7,NDF
2008,7,NDF
2009,10,US
2010,7,NDF
2011,1,CA
2012,10,US
2013,10,US
2014,10,US
2015,10,US
2016,6,IT
2017,10,US
2018,7,NDF
2019,10,US
2020,10,US
2021,7,NDF
2022,11,other
2023,7,NDF
2024,7,NDF
2025,7,NDF
2026,7,NDF
2027,10,US
2028,10,US
2029,10,US
2030,7,NDF
2031,10,US
2032,10,US
2033,10,US
2034,10,US
2035,7,NDF
2036,7,NDF
2037,7,NDF
2038,7,NDF
2039,4,FR
2040,4,FR
2041,7,NDF
2042,10,US
2043,10,US
2044,7,NDF
2045,10,US
2046,7,NDF
2047,10,US
2048,10,US
2049,10,US
2050,7,NDF
2051,10,US
2052,7,NDF
2053,11,other
2054,7,NDF
2055,7,NDF
2056,10,US
2057,10,US
2058,10,US
2059,7,NDF
2060,10,US
2061,10,US
2062,11,other
2063,11,other
2064,10,US
2065,7,NDF
2066,10,US
2067,10,US
2068,7,NDF
2069,10,US
2070,10,US
2071,7,NDF
2072,7,NDF
2073,7,NDF
2074,7,NDF
2075,7,NDF
2076,10,US
2077,10,US
2078,11,other
2079,7,NDF
2080,1,CA
2081,10,US
2082,1,CA
2083,1,CA
2084,10,US
2085,10,US
2086,10,US
2087,10,US
2088,10,US
2089,10,US
2090,7,NDF
2091,10,US
2092,10,US
2093,10,US
2094,7,NDF
2095,7,NDF
2096,7,NDF
2097,7,NDF
2098,10,US
2099,7,NDF
2100,7,NDF
2101,10,US
2102,10,US
2103,7,NDF
2104,10,US
2105,7,NDF
2106,11,other
2107,7,NDF
2108,10,US
2109,11,other
2110,7,NDF
2111,10,US
2112,10,US
2113,10,US
2114,4,FR
2115,7,NDF
2116,10,US
2117,10,US
2118,10,US
2119,7,NDF
2120,10,US
2121,10,US
2122,7,NDF
2123,7,NDF
2124,7,NDF
2125,10,US
2126,10,US
2127,7,NDF
2128,7,NDF
2129,10,US
2130,7,NDF
2131,4,FR
2132,10,US
2133,10,US
2134,7,NDF
2135,10,US
2136,10,US
2137,10,US
2138,7,NDF
2139,7,NDF
2140,10,US
2141,10,US
2142,10,US
2143,10,US
2144,7,NDF
2145,7,NDF
2146,10,US
2147,10,US
2148,10,US
2149,10,US
2150,7,NDF
2151,10,US
2152,7,NDF
2153,7,NDF
2154,7,NDF
2155,7,NDF
2156,10,US
2157,4,FR
2158,10,US
2159,7,NDF
2160,7,NDF
2161,7,NDF
2162,7,NDF
2163,7,NDF
2164,7,NDF
2165,10,US
2166,10,US
2167,7,NDF
2168,10,US
2169,10,US
2170,10,US
2171,11,other
2172,7,NDF
2173,10,US
2174,4,FR
2175,7,NDF
2176,7,NDF
2177,11,other
2178,10,US
2179,10,US
2180,7,NDF
2181,10,US
2182,10,US
2183,7,NDF
2184,3,ES
2185,8,NL
2186,10,US
2187,3,ES
2188,10,US
2189,7,NDF
2190,7,NDF
2191,7,NDF
2192,10,US
2193,10,US
2194,7,NDF
2195,10,US
2196,7,NDF
2197,7,NDF
2198,10,US
2199,10,US
2200,10,US
2201,10,US
2202,7,NDF
2203,7,NDF
2204,10,US
2205,10,US
2206,7,NDF
2207,10,US
2208,10,US
2209,10,US
2210,7,NDF
2211,7,NDF
2212,7,NDF
2213,10,US
2214,10,US
2215,3,ES
2216,7,NDF
2217,7,NDF
2218,10,US
2219,7,NDF
2220,7,NDF
2221,7,NDF
2222,10,US
2223,10,US
2224,7,NDF
2225,3,ES
2226,10,US
2227,7,NDF
2228,7,NDF
2229,7,NDF
2230,11,other
2231,10,US
2232,10,US
2233,7,NDF
2234,7,NDF
2235,7,NDF
2236,7,NDF
2237,7,NDF
2238,7,NDF
2239,7,NDF
2240,7,NDF
2241,10,US
2242,10,US
2243,10,US
2244,10,US
2245,10,US
2246,10,US
2247,10,US
2248,7,NDF
2249,4,FR
2250,10,US
2251,7,NDF
2252,7,NDF
2253,10,US
2254,7,NDF
2255,10,US
2256,7,NDF
2257,4,FR
2258,10,US
2259,10,US
2260,10,US
2261,6,IT
2262,4,FR
2263,10,US
2264,7,NDF
2265,7,NDF
2266,7,NDF
2267,7,NDF
2268,3,ES
2269,11,other
2270,7,NDF
2271,10,US
2272,10,US
2273,10,US
2274,7,NDF
2275,10,US
2276,10,US
2277,7,NDF
2278,10,US
2279,7,NDF
2280,7,NDF
2281,10,US
2282,7,NDF
2283,10,US
2284,7,NDF
2285,10,US
2286,10,US
2287,7,NDF
2288,7,NDF
2289,10,US
2290,10,US
2291,7,NDF
2292,10,US
2293,10,US
2294,7,NDF
2295,7,NDF
2296,10,US
2297,7,NDF
2298,10,US
2299,7,NDF
2300,10,US
2301,10,US
2302,7,NDF
2303,10,US
2304,10,US
2305,10,US
2306,10,US
2307,10,US
2308,10,US
2309,10,US
2310,10,US
2311,10,US
2312,10,US
2313,10,US
2314,10,US
2315,7,NDF
2316,7,NDF
2317,6,IT
2318,7,NDF
2319,7,NDF
2320,10,US
2321,10,US
2322,0,AU
2323,10,US
2324,8,NL
2325,10,US
2326,10,US
2327,7,NDF
2328,11,other
2329,10,US
2330,10,US
2331,10,US
2332,11,other
2333,7,NDF
2334,10,US
2335,10,US
2336,7,NDF
2337,7,NDF
2338,0,AU
2339,2,DE
2340,7,NDF
2341,7,NDF
2342,10,US
2343,7,NDF
2344,4,FR
2345,10,US
2346,10,US
2347,10,US
2348,10,US
2349,7,NDF
2350,10,US
2351,10,US
2352,7,NDF
2353,7,NDF
2354,5,GB
2355,7,NDF
2356,7,NDF
2357,10,US
2358,7,NDF
2359,7,NDF
2360,10,US
2361,7,NDF
2362,7,NDF
2363,10,US
2364,10,US
2365,7,NDF
2366,7,NDF
2367,11,other
2368,7,NDF
2369,7,NDF
2370,10,US
2371,10,US
2372,7,NDF
2373,7,NDF
2374,7,NDF
2375,10,US
2376,7,NDF
2377,7,NDF
2378,10,US
2379,10,US
2380,10,US
2381,10,US
2382,7,NDF
2383,7,NDF
2384,10,US
2385,7,NDF
2386,10,US
2387,7,NDF
2388,10,US
2389,10,US
2390,7,NDF
2391,10,US
2392,10,US
2393,7,NDF
2394,1,CA
2395,10,US
2396,7,NDF
2397,7,NDF
2398,7,NDF
2399,10,US
2400,7,NDF
2401,10,US
2402,10,US
2403,7,NDF
2404,10,US
2405,7,NDF
2406,10,US
2407,7,NDF
2408,10,US
2409,7,NDF
2410,10,US
2411,7,NDF
2412,10,US
2413,7,NDF
2414,10,US
2415,10,US
2416,7,NDF
2417,7,NDF
2418,10,US
2419,10,US
2420,1,CA
2421,7,NDF
2422,7,NDF
2423,7,NDF
2424,11,other
2425,7,NDF
2426,10,US
2427,11,other
2428,7,NDF
2429,7,NDF
2430,10,US
2431,10,US
2432,7,NDF
2433,10,US
2434,7,NDF
2435,7,NDF
2436,8,NL
2437,7,NDF
2438,7,NDF
2439,11,other
2440,7,NDF
2441,7,NDF
2442,2,DE
2443,10,US
2444,7,NDF
2445,7,NDF
2446,10,US
2447,7,NDF
2448,11,other
2449,7,NDF
2450,7,NDF
2451,10,US
2452,7,NDF
2453,10,US
2454,7,NDF
2455,10,US
2456,7,NDF
2457,10,US
2458,10,US
2459,7,NDF
2460,10,US
2461,8,NL
2462,7,NDF
2463,10,US
2464,10,US
2465,7,NDF
2466,7,NDF
2467,10,US
2468,10,US
2469,7,NDF
2470,10,US
2471,4,FR
2472,10,US
2473,7,NDF
2474,7,NDF
2475,7,NDF
2476,7,NDF
2477,10,US
2478,10,US
2479,3,ES
2480,10,US
2481,3,ES
2482,7,NDF
2483,4,FR
2484,10,US
2485,11,other
2486,11,other
2487,4,FR
2488,4,FR
2489,10,US
2490,7,NDF
2491,10,US
2492,7,NDF
2493,2,DE
2494,4,FR
2495,10,US
2496,10,US
2497,11,other
2498,0,AU
2499,10,US
2500,4,FR
2501,7,NDF
2502,7,NDF
2503,6,IT
2504,10,US
2505,10,US
2506,10,US
2507,7,NDF
2508,10,US
2509,7,NDF
2510,7,NDF
2511,10,US
2512,7,NDF
2513,7,NDF
2514,10,US
2515,10,US
2516,7,NDF
2517,7,NDF
2518,10,US
2519,10,US
2520,7,NDF
2521,7,NDF
2522,7,NDF
2523,7,NDF
2524,7,NDF
2525,7,NDF
2526,10,US
2527,7,NDF
2528,10,US
2529,7,NDF
2530,10,US
2531,11,other
2532,11,other
2533,7,NDF
2534,10,US
2535,7,NDF
2536,10,US
2537,10,US
2538,7,NDF
2539,7,NDF
2540,10,US
2541,10,US
2542,7,NDF
2543,10,US
2544,10,US
2545,7,NDF
2546,10,US
2547,10,US
2548,7,NDF
2549,7,NDF
2550,7,NDF
2551,10,US
2552,7,NDF
2553,10,US
2554,10,US
2555,7,NDF
2556,7,NDF
2557,7,NDF
2558,10,US
2559,10,US
2560,7,NDF
2561,7,NDF
2562,10,US
2563,7,NDF
2564,7,NDF
2565,7,NDF
2566,7,NDF
2567,10,US
2568,10,US
2569,10,US
2570,7,NDF
2571,10,US
2572,11,other
2573,10,US
2574,10,US
2575,7,NDF
2576,10,US
2577,7,NDF
2578,10,US
2579,7,NDF
2580,10,US
2581,10,US
2582,4,FR
2583,10,US
2584,4,FR
2585,10,US
2586,7,NDF
2587,10,US
2588,4,FR
2589,7,NDF
2590,10,US
2591,7,NDF
2592,7,NDF
2593,7,NDF
2594,4,FR
2595,7,NDF
2596,10,US
2597,10,US
2598,3,ES
2599,7,NDF
2600,10,US
2601,10,US
2602,10,US
2603,7,NDF
2604,10,US
2605,7,NDF
2606,7,NDF
2607,10,US
2608,7,NDF
2609,10,US
2610,7,NDF
2611,7,NDF
2612,10,US
2613,10,US
2614,10,US
2615,10,US
2616,7,NDF
2617,7,NDF
2618,11,other
2619,7,NDF
2620,7,NDF
2621,10,US
2622,7,NDF
2623,10,US
2624,7,NDF
2625,10,US
2626,7,NDF
2627,7,NDF
2628,10,US
2629,10,US
2630,7,NDF
2631,7,NDF
2632,7,NDF
2633,10,US
2634,10,US
2635,7,NDF
2636,5,GB
2637,10,US
2638,10,US
2639,10,US
2640,7,NDF
2641,7,NDF
2642,7,NDF
2643,10,US
2644,10,US
2645,10,US
2646,11,other
2647,7,NDF
2648,10,US
2649,10,US
2650,6,IT
2651,11,other
2652,10,US
2653,7,NDF
2654,10,US
2655,10,US
2656,7,NDF
2657,7,NDF
2658,10,US
2659,10,US
2660,7,NDF
2661,7,NDF
2662,10,US
2663,10,US
2664,10,US
2665,4,FR
2666,10,US
2667,7,NDF
2668,7,NDF
2669,7,NDF
2670,7,NDF
2671,4,FR
2672,2,DE
2673,7,NDF
2674,10,US
2675,7,NDF
2676,7,NDF
2677,10,US
2678,7,NDF
2679,7,NDF
2680,10,US
2681,10,US
2682,7,NDF
2683,10,US
2684,7,NDF
2685,10,US
2686,7,NDF
2687,7,NDF
2688,10,US
2689,4,FR
2690,1,CA
2691,7,NDF
2692,7,NDF
2693,10,US
2694,10,US
2695,10,US
2696,7,NDF
2697,7,NDF
2698,10,US
2699,10,US
2700,10,US
2701,10,US
2702,7,NDF
2703,10,US
2704,10,US
2705,10,US
2706,10,US
2707,7,NDF
2708,10,US
2709,3,ES
2710,7,NDF
2711,10,US
2712,7,NDF
2713,7,NDF
2714,7,NDF
2715,7,NDF
2716,7,NDF
2717,7,NDF
2718,10,US
2719,7,NDF
2720,11,other
2721,7,NDF
2722,10,US
2723,7,NDF
2724,10,US
2725,10,US
2726,10,US
2727,7,NDF
2728,7,NDF
2729,10,US
2730,7,NDF
2731,7,NDF
2732,7,NDF
2733,5,GB
2734,0,AU
2735,10,US
2736,10,US
2737,7,NDF
2738,7,NDF
2739,10,US
2740,7,NDF
2741,4,FR
2742,7,NDF
2743,10,US
2744,10,US
2745,10,US
2746,10,US
2747,11,other
2748,7,NDF
2749,10,US
2750,7,NDF
2751,7,NDF
2752,10,US
2753,7,NDF
2754,11,other
2755,7,NDF
2756,7,NDF
2757,7,NDF
2758,10,US
2759,10,US
2760,7,NDF
2761,10,US
2762,10,US
2763,7,NDF
2764,7,NDF
2765,7,NDF
2766,10,US
2767,8,NL
2768,7,NDF
2769,7,NDF
2770,10,US
2771,10,US
2772,10,US
2773,6,IT
2774,10,US
2775,10,US
2776,10,US
2777,7,NDF
2778,7,NDF
2779,7,NDF
2780,10,US
2781,7,NDF
2782,7,NDF
2783,10,US
2784,10,US
2785,7,NDF
2786,7,NDF
2787,7,NDF
2788,4,FR
2789,7,NDF
2790,7,NDF
2791,11,other
2792,10,US
2793,10,US
2794,10,US
2795,10,US
2796,7,NDF
2797,10,US
2798,10,US
2799,7,NDF
2800,7,NDF
2801,7,NDF
2802,7,NDF
2803,10,US
2804,10,US
2805,7,NDF
2806,11,other
2807,7,NDF
2808,10,US
2809,7,NDF
2810,7,NDF
2811,10,US
2812,7,NDF
2813,10,US
2814,7,NDF
2815,7,NDF
2816,10,US
2817,7,NDF
2818,10,US
2819,10,US
2820,10,US
2821,10,US
2822,7,NDF
2823,7,NDF
2824,11,other
2825,7,NDF
2826,10,US
2827,7,NDF
2828,7,NDF
2829,7,NDF
2830,7,NDF
2831,10,US
2832,4,FR
2833,10,US
2834,10,US
2835,7,NDF
2836,10,US
2837,10,US
2838,7,NDF
2839,4,FR
2840,10,US
2841,7,NDF
2842,7,NDF
2843,7,NDF
2844,4,FR
2845,10,US
2846,7,NDF
2847,7,NDF
2848,7,NDF
2849,7,NDF
2850,7,NDF
2851,11,other
2852,4,FR
2853,7,NDF
2854,10,US
2855,4,FR
2856,4,FR
2857,10,US
2858,10,US
2859,7,NDF
2860,10,US
2861,10,US
2862,7,NDF
2863,5,GB
2864,5,GB
2865,7,NDF
2866,7,NDF
2867,11,other
2868,7,NDF
2869,10,US
2870,7,NDF
2871,10,US
2872,7,NDF
2873,7,NDF
2874,7,NDF
2875,4,FR
2876,4,FR
2877,7,NDF
2878,10,US
2879,10,US
2880,8,NL
2881,10,US
2882,10,US
2883,5,GB
2884,7,NDF
2885,10,US
2886,10,US
2887,7,NDF
2888,7,NDF
2889,10,US
2890,7,NDF
2891,10,US
2892,7,NDF
2893,10,US
2894,10,US
2895,7,NDF
2896,10,US
2897,10,US
2898,10,US
2899,10,US
2900,10,US
2901,10,US
2902,10,US
2903,10,US
2904,10,US
2905,10,US
2906,10,US
2907,7,NDF
2908,11,other
2909,7,NDF
2910,7,NDF
2911,7,NDF
2912,10,US
2913,10,US
2914,4,FR
2915,7,NDF
2916,5,GB
2917,7,NDF
2918,10,US
2919,3,ES
2920,1,CA
2921,6,IT
2922,7,NDF
2923,10,US
2924,10,US
2925,10,US
2926,4,FR
2927,7,NDF
2928,10,US
2929,10,US
2930,4,FR
2931,10,US
2932,3,ES
2933,7,NDF
2934,7,NDF
2935,7,NDF
2936,7,NDF
2937,7,NDF
2938,7,NDF
2939,4,FR
2940,4,FR
2941,10,US
2942,3,ES
2943,4,FR
2944,2,DE
2945,7,NDF
2946,7,NDF
2947,10,US
2948,7,NDF
2949,10,US
2950,10,US
2951,10,US
2952,7,NDF
2953,10,US
2954,10,US
2955,7,NDF
2956,7,NDF
2957,10,US
2958,7,NDF
2959,7,NDF
2960,7,NDF
2961,7,NDF
2962,10,US
2963,10,US
2964,10,US
2965,7,NDF
2966,7,NDF
2967,10,US
2968,7,NDF
2969,10,US
2970,10,US
2971,4,FR
2972,4,FR
2973,7,NDF
2974,4,FR
2975,7,NDF
2976,10,US
2977,7,NDF
2978,10,US
2979,10,US
2980,10,US
2981,7,NDF
2982,7,NDF
2983,11,other
2984,7,NDF
2985,7,NDF
2986,7,NDF
2987,2,DE
2988,7,NDF
2989,10,US
2990,7,NDF
2991,10,US
2992,6,IT
2993,7,NDF
2994,10,US
2995,10,US
2996,10,US
2997,3,ES
2998,10,US
2999,2,DE
3000,10,US
3001,6,IT
3002,7,NDF
3003,11,other
3004,7,NDF
3005,10,US
3006,4,FR
3007,7,NDF
3008,9,PT
3009,7,NDF
3010,10,US
3011,10,US
3012,10,US
3013,3,ES
3014,11,other
3015,11,other
3016,11,other
3017,10,US
3018,10,US
3019,7,NDF
3020,10,US
3021,10,US
3022,4,FR
3023,10,US
3024,10,US
3025,7,NDF
3026,7,NDF
3027,11,other
3028,10,US
3029,10,US
3030,10,US
3031,7,NDF
3032,7,NDF
3033,7,NDF
3034,7,NDF
3035,10,US
3036,10,US
3037,10,US
3038,7,NDF
3039,5,GB
3040,4,FR
3041,7,NDF
3042,10,US
3043,7,NDF
3044,10,US
3045,10,US
3046,7,NDF
3047,7,NDF
3048,10,US
3049,7,NDF
3050,10,US
3051,7,NDF
3052,10,US
3053,7,NDF
3054,10,US
3055,11,other
3056,7,NDF
3057,10,US
3058,10,US
3059,7,NDF
3060,7,NDF
3061,7,NDF
3062,10,US
3063,7,NDF
3064,7,NDF
3065,10,US
3066,10,US
3067,11,other
3068,7,NDF
3069,7,NDF
3070,10,US
3071,7,NDF
3072,10,US
3073,10,US
3074,1,CA
3075,7,NDF
3076,10,US
3077,10,US
3078,10,US
3079,7,NDF
3080,10,US
3081,5,GB
3082,7,NDF
3083,11,other
3084,7,NDF
3085,10,US
3086,6,IT
3087,7,NDF
3088,10,US
3089,7,NDF
3090,7,NDF
3091,10,US
3092,7,NDF
3093,7,NDF
3094,7,NDF
3095,10,US
3096,7,NDF
3097,4,FR
3098,7,NDF
3099,10,US
3100,3,ES
3101,10,US
3102,4,FR
3103,10,US
3104,10,US
3105,7,NDF
3106,10,US
3107,10,US
3108,7,NDF
3109,10,US
3110,10,US
3111,7,NDF
3112,7,NDF
3113,10,US
3114,7,NDF
3115,7,NDF
3116,10,US
3117,6,IT
3118,7,NDF
3119,7,NDF
3120,7,NDF
3121,4,FR
3122,10,US
3123,7,NDF
3124,10,US
3125,10,US
3126,10,US
3127,7,NDF
3128,10,US
3129,7,NDF
3130,7,NDF
3131,10,US
3132,7,NDF
3133,10,US
3134,7,NDF
3135,7,NDF
3136,10,US
3137,7,NDF
3138,7,NDF
3139,10,US
3140,7,NDF
3141,10,US
3142,10,US
3143,7,NDF
3144,10,US
3145,7,NDF
3146,7,NDF
3147,10,US
3148,11,other
3149,7,NDF
3150,10,US
3151,7,NDF
3152,7,NDF
3153,7,NDF
3154,11,other
3155,10,US
3156,8,NL
3157,10,US
3158,7,NDF
3159,5,GB
3160,10,US
3161,11,other
3162,10,US
3163,7,NDF
3164,10,US
3165,10,US
3166,10,US
3167,10,US
3168,10,US
3169,10,US
3170,7,NDF
3171,7,NDF
3172,10,US
3173,7,NDF
3174,10,US
3175,10,US
3176,7,NDF
3177,6,IT
3178,7,NDF
3179,11,other
3180,10,US
3181,7,NDF
3182,10,US
3183,7,NDF
3184,7,NDF
3185,5,GB
3186,6,IT
3187,10,US
3188,7,NDF
3189,10,US
3190,7,NDF
3191,7,NDF
3192,10,US
3193,7,NDF
3194,10,US
3195,10,US
3196,7,NDF
3197,7,NDF
3198,10,US
3199,7,NDF
3200,10,US
3201,7,NDF
3202,7,NDF
3203,7,NDF
3204,10,US
3205,3,ES
3206,11,other
3207,7,NDF
3208,10,US
3209,10,US
3210,7,NDF
3211,10,US
3212,7,NDF
3213,7,NDF
3214,7,NDF
3215,10,US
3216,10,US
3217,7,NDF
3218,7,NDF
3219,5,GB
3220,7,NDF
3221,7,NDF
3222,7,NDF
3223,7,NDF
3224,7,NDF
3225,7,NDF
3226,10,US
3227,7,NDF
3228,11,other
3229,7,NDF
3230,7,NDF
3231,3,ES
3232,10,US
3233,7,NDF
3234,7,NDF
3235,7,NDF
3236,10,US
3237,7,NDF
3238,7,NDF
3239,3,ES
3240,1,CA
3241,10,US
3242,10,US
3243,11,other
3244,10,US
3245,3,ES
3246,5,GB
3247,7,NDF
3248,7,NDF
3249,7,NDF
3250,10,US
3251,7,NDF
3252,4,FR
3253,7,NDF
3254,7,NDF
3255,10,US
3256,7,NDF
3257,10,US
3258,7,NDF
3259,7,NDF
3260,7,NDF
3261,4,FR
3262,10,US
3263,5,GB
3264,11,other
3265,10,US
3266,7,NDF
3267,10,US
3268,3,ES
3269,7,NDF
3270,10,US
3271,5,GB
3272,7,NDF
3273,10,US
3274,10,US
3275,10,US
3276,10,US
3277,10,US
3278,7,NDF
3279,10,US
3280,7,NDF
3281,7,NDF
3282,7,NDF
3283,7,NDF
3284,7,NDF
3285,7,NDF
3286,10,US
3287,2,DE
3288,10,US
3289,7,NDF
3290,10,US
3291,7,NDF
3292,7,NDF
3293,1,CA
3294,7,NDF
3295,10,US
3296,11,other
3297,10,US
3298,7,NDF
3299,7,NDF
3300,11,other
3301,7,NDF
3302,5,GB
3303,10,US
3304,10,US
3305,2,DE
3306,6,IT
3307,10,US
3308,7,NDF
3309,7,NDF
3310,10,US
3311,7,NDF
3312,10,US
3313,10,US
3314,10,US
3315,7,NDF
3316,7,NDF
3317,7,NDF
3318,7,NDF
3319,10,US
3320,7,NDF
3321,4,FR
3322,10,US
3323,4,FR
3324,7,NDF
3325,7,NDF
3326,10,US
3327,3,ES
3328,11,other
3329,10,US
3330,5,GB
3331,11,other
3332,11,other
3333,10,US
3334,10,US
3335,11,other
3336,7,NDF
3337,7,NDF
3338,7,NDF
3339,0,AU
3340,10,US
3341,0,AU
3342,10,US
3343,7,NDF
3344,4,FR
3345,7,NDF
3346,7,NDF
3347,7,NDF
3348,1,CA
3349,10,US
3350,7,NDF
3351,3,ES
3352,10,US
3353,7,NDF
3354,5,GB
3355,10,US
3356,10,US
3357,10,US
3358,7,NDF
3359,10,US
3360,7,NDF
3361,11,other
3362,7,NDF
3363,10,US
3364,4,FR
3365,10,US
3366,7,NDF
3367,5,GB
3368,10,US
3369,4,FR
3370,1,CA
3371,4,FR
3372,4,FR
3373,10,US
3374,4,FR
3375,5,GB
3376,4,FR
3377,7,NDF
3378,7,NDF
3379,10,US
3380,10,US
3381,7,NDF
3382,10,US
3383,10,US
3384,10,US
3385,11,other
3386,10,US
3387,10,US
3388,4,FR
3389,4,FR
3390,10,US
3391,7,NDF
3392,10,US
3393,10,US
3394,10,US
3395,7,NDF
3396,11,other
3397,10,US
3398,7,NDF
3399,5,GB
3400,10,US
3401,10,US
3402,10,US
3403,5,GB
3404,7,NDF
3405,7,NDF
3406,10,US
3407,7,NDF
3408,10,US
3409,10,US
3410,7,NDF
3411,10,US
3412,7,NDF
3413,7,NDF
3414,10,US
3415,11,other
3416,7,NDF
3417,4,FR
3418,5,GB
3419,10,US
3420,10,US
3421,7,NDF
3422,11,other
3423,10,US
3424,7,NDF
3425,3,ES
3426,7,NDF
3427,7,NDF
3428,7,NDF
3429,11,other
3430,10,US
3431,11,other
3432,10,US
3433,7,NDF
3434,2,DE
3435,7,NDF
3436,3,ES
3437,7,NDF
3438,7,NDF
3439,7,NDF
3440,10,US
3441,10,US
3442,10,US
3443,10,US
3444,10,US
3445,10,US
3446,11,other
3447,7,NDF
3448,10,US
3449,4,FR
3450,6,IT
3451,6,IT
3452,10,US
3453,7,NDF
3454,7,NDF
3455,10,US
3456,10,US
3457,7,NDF
3458,10,US
3459,7,NDF
3460,7,NDF
3461,10,US
3462,10,US
3463,7,NDF
3464,7,NDF
3465,10,US
3466,7,NDF
3467,10,US
3468,10,US
3469,8,NL
3470,7,NDF
3471,7,NDF
3472,7,NDF
3473,7,NDF
3474,10,US
3475,10,US
3476,7,NDF
3477,10,US
3478,11,other
3479,10,US
3480,10,US
3481,7,NDF
3482,10,US
3483,10,US
3484,11,other
3485,10,US
3486,7,NDF
3487,4,FR
3488,10,US
3489,10,US
3490,7,NDF
3491,2,DE
3492,7,NDF
3493,11,other
3494,10,US
3495,7,NDF
3496,10,US
3497,7,NDF
3498,10,US
3499,3,ES
3500,10,US
3501,7,NDF
3502,10,US
3503,10,US
3504,7,NDF
3505,10,US
3506,7,NDF
3507,7,NDF
3508,10,US
3509,10,US
3510,10,US
3511,10,US
3512,7,NDF
3513,7,NDF
3514,10,US
3515,7,NDF
3516,6,IT
3517,10,US
3518,7,NDF
3519,10,US
3520,11,other
3521,7,NDF
3522,1,CA
3523,11,other
3524,5,GB
3525,7,NDF
3526,10,US
3527,4,FR
3528,11,other
3529,10,US
3530,7,NDF
3531,7,NDF
3532,1,CA
3533,10,US
3534,10,US
3535,7,NDF
3536,10,US
3537,2,DE
3538,10,US
3539,10,US
3540,10,US
3541,7,NDF
3542,10,US
3543,10,US
3544,10,US
3545,4,FR
3546,10,US
3547,10,US
3548,7,NDF
3549,10,US
3550,7,NDF
3551,10,US
3552,7,NDF
3553,10,US
3554,10,US
3555,7,NDF
3556,10,US
3557,7,NDF
3558,1,CA
3559,10,US
3560,7,NDF
3561,11,other
3562,10,US
3563,4,FR
3564,10,US
3565,10,US
3566,7,NDF
3567,4,FR
3568,7,NDF
3569,7,NDF
3570,7,NDF
3571,7,NDF
3572,10,US
3573,7,NDF
3574,7,NDF
3575,10,US
3576,7,NDF
3577,11,other
3578,7,NDF
3579,10,US
3580,10,US
3581,10,US
3582,10,US
3583,7,NDF
3584,6,IT
3585,7,NDF
3586,11,other
3587,11,other
3588,10,US
3589,11,other
3590,10,US
3591,10,US
3592,7,NDF
3593,10,US
3594,10,US
3595,10,US
3596,7,NDF
3597,7,NDF
3598,10,US
3599,7,NDF
3600,7,NDF
3601,10,US
3602,7,NDF
3603,1,CA
3604,3,ES
3605,7,NDF
3606,10,US
3607,10,US
3608,10,US
3609,7,NDF
3610,7,NDF
3611,10,US
3612,7,NDF
3613,10,US
3614,7,NDF
3615,10,US
3616,10,US
3617,7,NDF
3618,9,PT
3619,10,US
3620,10,US
3621,7,NDF
3622,10,US
3623,10,US
3624,10,US
3625,10,US
3626,7,NDF
3627,7,NDF
3628,10,US
3629,6,IT
3630,10,US
3631,7,NDF
3632,10,US
3633,10,US
3634,7,NDF
3635,10,US
3636,10,US
3637,10,US
3638,10,US
3639,10,US
3640,7,NDF
